SID,Metabolite,Peak_Intensity,Strain,SangerID,Carbon_Source,Well,Plate,OD,Replicate,Type
C7_E1,Pyruvic acid,1454.33,Enterobacteriaceae,360,D-Gluconate,B4,1,0.14,1,S
C7_E1,Uracil,20567.67,Enterobacteriaceae,360,D-Gluconate,B4,1,0.14,1,S
C7_E1,Xanthine,174070.67,Enterobacteriaceae,360,D-Gluconate,B4,1,0.14,1,S
C7_E1,Xanthosine,8058.67,Enterobacteriaceae,360,D-Gluconate,B4,1,0.14,1,S
C7_E2,"2',4'-Dihydroxyacetophenone",7423,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,"2,3-Diaminopropionic acid",4208,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,2-Hydroxybutyric acid,17705,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,2-Hydroxyglutaric acid,325086.34,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,2-Ketobutyric acid/Succinic acid semialdehyde,10216.67,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,2/3-Phosphoglyceric acid,490,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,3-(2-Hydroxyphenyl)propanoic acid,85807.66,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,3-Amino-4-hydroxybenzoic acid,17771,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,3-Hydroxybenzoic acid,20772.67,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,3-Hydroxyphenylacetic acid,7423,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,4-Guanidinobutanoic acid,0,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,4-Hydroxyphenylpyruvic acid,3662,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,4-Hydroxyproline,1228.67,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,4-hydroxy-L-phenylglycine,17283.33,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,Acetylglycine,0,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,"Adenosine 2',3'-cyclic phosphate",65802,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,Adenosine monophosphate,6313.67,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,Alanine/Sarcosine,0,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,Aminoadipic acid,861,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,Citric/Isocitric acid,190354.33,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,Cyclic AMP,65802,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,Deoxyguanosine,0,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,Dethiobiotin,4954.33,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,FAD,204,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,Fructose 6-phosphate,243,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,Fumaric acid,0,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,Gluconic acid,,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,Glucosamine 6-phosphate,778,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,Glucosamine 6-sulfate,1355.67,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,"Glucurono-6,3-lactone",433.52,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,Glycocholic acid,751.67,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,Guanine,18674,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,Guanosine monophosphate,2279.33,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,Homocystine,4059.67,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,Hydroxyphenyllactic acid,23785.33,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,Hypoxanthine,17533.33,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,Imidazoleacetic acid,8008.67,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,Indoleacetaldehyde,278,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,Inosine,2708.67,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,Inosinic acid,7094,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,Itaconic/Citraconic acid,132709.33,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,L-Dopa,37732.67,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,Lactic acid/Glyceraldehyde,2868,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,Malic acid,433,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,Malonic acid,0,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,Mevalonic acid,36997,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,N-Methyl-L-glutamic acid,861,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,NAD,1119,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,Orotic acid,13511.33,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,Oxoglutaric acid,0,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,Phenylpyruvic acid,2979.67,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,Pyruvic acid,439.67,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,Uracil,11564.33,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,Xanthine,155915.33,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E2,Xanthosine,16307,Enterobacteriaceae,360,D-Gluconate,C4,1,0.142,2,S
C7_E3,"2',4'-Dihydroxyacetophenone",6415.67,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,"2,3-Diaminopropionic acid",2639,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,2-Hydroxybutyric acid,16367.67,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,2-Hydroxyglutaric acid,262923,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,2-Ketobutyric acid/Succinic acid semialdehyde,8441,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,2/3-Phosphoglyceric acid,305.33,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,3-(2-Hydroxyphenyl)propanoic acid,64356,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,3-Amino-4-hydroxybenzoic acid,16731,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,3-Hydroxybenzoic acid,18048.33,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,3-Hydroxyphenylacetic acid,6415.67,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,4-Guanidinobutanoic acid,0,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,4-Hydroxyphenylpyruvic acid,4311.33,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,4-Hydroxyproline,1107.67,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,4-hydroxy-L-phenylglycine,10927.33,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,Acetylglycine,0,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,"Adenosine 2',3'-cyclic phosphate",57731.33,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,Adenosine monophosphate,1469,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,Alanine/Sarcosine,0,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,Aminoadipic acid,1098,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,Citric/Isocitric acid,215544.67,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,Cyclic AMP,57731.33,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,Deoxyguanosine,214,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,Dethiobiotin,3536.67,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,FAD,154.33,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,Fructose 6-phosphate,1623.33,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,Fumaric acid,0,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,Gluconic acid,,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,Glucosamine 6-phosphate,3132,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,Glucosamine 6-sulfate,5142,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,"Glucurono-6,3-lactone",641.64,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,Glycocholic acid,663,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,Guanine,4411.67,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,Guanosine monophosphate,270,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,Homocystine,4162,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,Hydroxyphenyllactic acid,12887,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,Hypoxanthine,28787,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,Imidazoleacetic acid,4933.33,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,Indoleacetaldehyde,151,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,Inosine,2803.33,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,Inosinic acid,4793.33,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,Itaconic/Citraconic acid,122556.34,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,L-Dopa,46479.33,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,Lactic acid/Glyceraldehyde,1963,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,Malic acid,482.67,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,Malonic acid,0,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,Mevalonic acid,40256.33,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,N-Methyl-L-glutamic acid,1098,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,NAD,142.33,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,Orotic acid,8899.33,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,Oxoglutaric acid,0,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,Phenylpyruvic acid,3581.67,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,Pyruvic acid,654.67,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,Uracil,12151.33,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,Xanthine,217660,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_E3,Xanthosine,16756.67,Enterobacteriaceae,360,D-Gluconate,D4,1,0.134,3,S
C7_P1,"2',4'-Dihydroxyacetophenone",1399,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,"2,3-Diaminopropionic acid",1905.33,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,2-Hydroxybutyric acid,4881,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,2-Hydroxyglutaric acid,13714.67,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,2-Ketobutyric acid/Succinic acid semialdehyde,1786.67,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,2/3-Phosphoglyceric acid,4476.33,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,3-(2-Hydroxyphenyl)propanoic acid,10744,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,3-Amino-4-hydroxybenzoic acid,3989.67,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,3-Hydroxybenzoic acid,1175.33,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,3-Hydroxyphenylacetic acid,1399,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,4-Guanidinobutanoic acid,891,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,4-Hydroxyphenylpyruvic acid,850,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,4-Hydroxyproline,966.33,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,4-hydroxy-L-phenylglycine,120.33,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,Acetylglycine,2452,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,"Adenosine 2',3'-cyclic phosphate",38527,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,Adenosine monophosphate,22042,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,Alanine/Sarcosine,147.67,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,Aminoadipic acid,16606,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,Citric/Isocitric acid,174691,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,Cyclic AMP,38527,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,Deoxyguanosine,10745,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,Dethiobiotin,23456.33,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,FAD,4564,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,Fructose 6-phosphate,238.33,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,Fumaric acid,0,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,Gluconic acid,,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,Glucosamine 6-phosphate,1150,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,Glucosamine 6-sulfate,403.67,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,"Glucurono-6,3-lactone",0,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,Glycocholic acid,0,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,Guanine,0,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,Guanosine monophosphate,1945.33,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,Homocystine,0,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,Hydroxyphenyllactic acid,1377.33,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,Hypoxanthine,386,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,Imidazoleacetic acid,102.33,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,Indoleacetaldehyde,2094.33,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,Inosine,0,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,Inosinic acid,1559.33,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,Itaconic/Citraconic acid,42888,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,L-Dopa,149.33,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,Lactic acid/Glyceraldehyde,6254,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,Malic acid,0,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,Malonic acid,84553.34,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,Mevalonic acid,35407.33,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,N-Methyl-L-glutamic acid,16606,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,NAD,837,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,Orotic acid,1915.67,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,Oxoglutaric acid,0,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,Phenylpyruvic acid,1440.67,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,Pyruvic acid,3067.33,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,Uracil,11397.67,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,Xanthine,7627,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P1,Xanthosine,604,Pseudomonadacae,449,D-Gluconate,A2,2,0.186,1,S
C7_P2,"2',4'-Dihydroxyacetophenone",2492.67,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,"2,3-Diaminopropionic acid",5080.33,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,2-Hydroxybutyric acid,5856.33,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,2-Hydroxyglutaric acid,22431.67,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,2-Ketobutyric acid/Succinic acid semialdehyde,2424,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,2/3-Phosphoglyceric acid,3480.67,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,3-(2-Hydroxyphenyl)propanoic acid,10087.67,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,3-Amino-4-hydroxybenzoic acid,2806.67,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,3-Hydroxybenzoic acid,804.67,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,3-Hydroxyphenylacetic acid,2492.67,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,4-Guanidinobutanoic acid,656,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,4-Hydroxyphenylpyruvic acid,1421.33,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,4-Hydroxyproline,922.67,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,4-hydroxy-L-phenylglycine,0,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,Acetylglycine,1654.67,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,"Adenosine 2',3'-cyclic phosphate",16788.67,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,Adenosine monophosphate,20650.67,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,Alanine/Sarcosine,206.67,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,Aminoadipic acid,12012.33,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,Citric/Isocitric acid,212311,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,Cyclic AMP,16788.67,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,Deoxyguanosine,12071,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,Dethiobiotin,18939,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,FAD,3774,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,Fructose 6-phosphate,0,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,Fumaric acid,505,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,Gluconic acid,,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,Glucosamine 6-phosphate,681.67,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,Glucosamine 6-sulfate,138.67,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,"Glucurono-6,3-lactone",167.38,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,Glycocholic acid,0,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,Guanine,0,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,Guanosine monophosphate,1695.67,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,Homocystine,0,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,Hydroxyphenyllactic acid,1954.33,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,Hypoxanthine,898.33,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,Imidazoleacetic acid,146,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,Indoleacetaldehyde,1568,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,Inosine,0,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,Inosinic acid,1360,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,Itaconic/Citraconic acid,39995.33,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,L-Dopa,123,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,Lactic acid/Glyceraldehyde,5182,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,Malic acid,0,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,Malonic acid,94018.66,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,Mevalonic acid,18005,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,N-Methyl-L-glutamic acid,12012.33,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,NAD,645.67,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,Orotic acid,3042,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,Oxoglutaric acid,135.33,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,Phenylpyruvic acid,2030,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,Pyruvic acid,3433.33,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,Uracil,17629,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,Xanthine,15620,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P2,Xanthosine,492,Pseudomonadacae,449,D-Gluconate,B2,2,0.145,2,S
C7_P3,"2',4'-Dihydroxyacetophenone",705,Pseudomonadacae,449,D-Gluconate,C2,2,0.146,3,S
C7_P3,"2,3-Diaminopropionic acid",587,Pseudomonadacae,449,D-Gluconate,C2,2,0.146,3,S
C7_P3,2-Hydroxybutyric acid,7543,Pseudomonadacae,449,D-Gluconate,C2,2,0.146,3,S
C7_P3,2-Hydroxyglutaric acid,34367.33,Pseudomonadacae,449,D-Gluconate,C2,2,0.146,3,S
C7_P3,2-Ketobutyric acid/Succinic acid semialdehyde,2058.67,Pseudomonadacae,449,D-Gluconate,C2,2,0.146,3,S
C7_P3,2/3-Phosphoglyceric acid,6840.33,Pseudomonadacae,449,D-Gluconate,C2,2,0.146,3,S
C7_P3,3-(2-Hydroxyphenyl)propanoic acid,10690,Pseudomonadacae,449,D-Gluconate,C2,2,0.146,3,S
C7_P3,3-Amino-4-hydroxybenzoic acid,4000.33,Pseudomonadacae,449,D-Gluconate,C2,2,0.146,3,S
C7_P3,3-Hydroxybenzoic acid,1481.67,Pseudomonadacae,449,D-Gluconate,C2,2,0.146,3,S
C7_P3,3-Hydroxyphenylacetic acid,705,Pseudomonadacae,449,D-Gluconate,C2,2,0.146,3,S
C7_P3,4-Guanidinobutanoic acid,616.33,Pseudomonadacae,449,D-Gluconate,C2,2,0.146,3,S
C7_P3,4-Hydroxyphenylpyruvic acid,2585,Pseudomonadacae,449,D-Gluconate,C2,2,0.146,3,S
C7_P3,4-Hydroxyproline,1434.67,Pseudomonadacae,449,D-Gluconate,C2,2,0.146,3,S
C7_P3,4-hydroxy-L-phenylglycine,0,Pseudomonadacae,449,D-Gluconate,C2,2,0.146,3,S
C7_P3,Acetylglycine,3399.33,Pseudomonadacae,449,D-Gluconate,C2,2,0.146,3,S
C7_P3,"Adenosine 2',3'-cyclic phosphate",35147.33,Pseudomonadacae,449,D-Gluconate,C2,2,0.146,3,S
C7_P3,Adenosine monophosphate,24773,Pseudomonadacae,449,D-Gluconate,C2,2,0.146,3,S
C7_P3,Alanine/Sarcosine,161.33,Pseudomonadacae,449,D-Gluconate,C2,2,0.146,3,S
C7_P3,Aminoadipic acid,16783,Pseudomonadacae,449,D-Gluconate,C2,2,0.146,3,S
C7_P3,Citric/Isocitric acid,226916.67,Pseudomonadacae,449,D-Gluconate,C2,2,0.146,3,S
C7_P3,Cyclic AMP,35147.33,Pseudomonadacae,449,D-Gluconate,C2,2,0.146,3,S
C7_P3,Deoxyguanosine,11146,Pseudomonadacae,449,D-Gluconate,C2,2,0.146,3,S
C7_P3,Dethiobiotin,22439.33,Pseudomonadacae,449,D-Gluconate,C2,2,0.146,3,S
C7_P3,FAD,4425,Pseudomonadacae,449,D-Gluconate,C2,2,0.146,3,S
C7_P3,Fructose 6-phosphate,317,Pseudomonadacae,449,D-Gluconate,C2,2,0.146,3,S
C7_P3,Fumaric acid,148.67,Pseudomonadacae,449,D-Gluconate,C2,2,0.146,3,S
C7_P3,Gluconic acid,,Pseudomonadacae,449,D-Gluconate,C2,2,0.146,3,S
C7_P3,Glucosamine 6-phosphate,927.67,Pseudomonadacae,449,D-Gluconate,C2,2,0.146,3,S
C7_P3,Glucosamine 6-sulfate,247,Pseudomonadacae,449,D-Gluconate,C2,2,0.146,3,S
