,M,Metabolite,Carbon source,Rate [mmol/gDW/h],Std.Err [mmol/gDW/h],Metabolite value [gDW/mmol],N carbons,Mol weight [g/mol],Turnover [mmol/gDW/h],BiGG ID,MV min,MV max,Species,Dataset,Metabolite abbrv.,R2,Mass,Metabolite id,Charge,Phosphate,Intracellular concentration [M],Compound class,Ref,Comment,Hydrogen Bond Donor Count,Hydrogen Bond Acceptor Count,Rotatable Bond Count,Topological Polar Surface Area,Charge (pubchem),xlogP,pubchem id,log10(Rate [mmol/gDW/h]),log10(Metabolite value [gDW/mmol]),Rate [mmol C/gDW/h],Rate [g/gDW/h],Metabolite value [gDW/mmol C],Metabolite value [gDW/g],log10(Rate [mmol C/gDW/h]),log10(Rate [g/gDW/h]),log10(Metabolite value [gDW/mmol C]),log10(Metabolite value [gDW/g]),log10(Turnover [mmol/gDW/h]),Species - Carbon source
284,M10,Acetate,L-alanine,2.649972553796234,1.3101916055852771,0.0134660971397804,2.0,59.04402,0.1748964049146053,ac,0.0134660971397804,0.0134660971398747,E. coli,SINTEF-23,,,59.04402,ac,-1.0,0.0,0.000658,Carboxylic acid,https://ecmdb.ca/compounds/M2MDB000012,"LB, stationary phase overnight",0.0,2.0,0.0,40.1,-1.0,0.4,175.0,0.42324137590036565,-1.8707582570061665,5.299945107592468,0.15646503246579593,0.0067330485698902,0.22806877207514664,0.7242713715643468,-0.8055827054272218,-2.1717882526701477,-0.641934175678579,-0.7572191175756157,E. coli - L-alanine
285,M9,Acetate,L-alanine,2.507911048088005,1.0181357582798276,0.0134660971397804,2.0,59.04402,0.1748964049146053,ac,0.0134660971397804,0.0134660971398747,E. coli,SINTEF-23,,,59.04402,ac,-1.0,0.0,0.000658,Carboxylic acid,https://ecmdb.ca/compounds/M2MDB000012,"LB, stationary phase overnight",0.0,2.0,0.0,40.1,-1.0,0.4,175.0,0.3993121286460695,-1.8707582570061665,5.01582209617601,0.14807715008152914,0.0067330485698902,0.22806877207514664,0.7003421243100507,-0.8295119526815179,-2.1717882526701477,-0.641934175678579,-0.7572191175756157,E. coli - L-alanine
286,M7,Acetate,L-malate,1.25335849510552,0.2493728435725555,0.0015635645321587,2.0,59.04402,0.3204353859084901,ac,0.0015635645320033,0.0086139500112603,E. coli,SINTEF-23,,,59.04402,ac,-1.0,0.0,0.000658,Carboxylic acid,https://ecmdb.ca/compounds/M2MDB000012,"LB, stationary phase overnight",0.0,2.0,0.0,40.1,-1.0,0.4,175.0,0.09807530896528023,-2.8058841896483773,2.50671699021104,0.07400332405218023,0.00078178226607935,0.026481335995731662,0.3991053046292614,-1.1307487723623073,-3.1069141853123585,-1.5770601083207898,-0.4942595304897388,E. coli - L-malate
287,M6,Acetate,L-malate,0.1438062192842197,0.0393268553438031,0.0015635645321587,2.0,59.04402,0.3204353859084901,ac,0.0015635645320033,0.0086139500112603,E. coli,SINTEF-23,,,59.04402,ac,-1.0,0.0,0.000658,Carboxylic acid,https://ecmdb.ca/compounds/M2MDB000012,"LB, stationary phase overnight",0.0,2.0,0.0,40.1,-1.0,0.4,175.0,-0.842222331321626,-2.8058841896483773,0.2876124385684394,0.008490897287541854,0.00078178226607935,0.026481335995731662,-0.5411923356576449,-2.0710464126492134,-3.1069141853123585,-1.5770601083207898,-0.4942595304897388,E. coli - L-malate
288,M5,Acetate,L-malate,0.9918480058179264,0.0687070192978471,0.0015635645321587,2.0,59.04402,0.3204353859084901,ac,0.0015635645320033,0.0086139500112603,E. coli,SINTEF-23,,,59.04402,ac,-1.0,0.0,0.000658,Carboxylic acid,https://ecmdb.ca/compounds/M2MDB000012,"LB, stationary phase overnight",0.0,2.0,0.0,40.1,-1.0,0.4,175.0,-0.003554875519324079,-2.8058841896483773,1.9836960116358529,0.05856269349247377,0.00078178226607935,0.026481335995731662,0.2974751201446571,-1.2323789568469115,-3.1069141853123585,-1.5770601083207898,-0.4942595304897388,E. coli - L-malate
289,,Acetate,Glucose,1.6702653783116823,0.2032960772208058,0.0098733997156541,2.0,59.04402,0.3791505220712783,ac,0.0038285814016214,0.0205673494548808,E. coli,Paczia-13,ACT,0.9183689329769712,59.04402,ac,-1.0,0.0,0.000658,Carboxylic acid,https://ecmdb.ca/compounds/M2MDB000012,"LB, stationary phase overnight",0.0,2.0,0.0,40.1,-1.0,0.4,175.0,0.2227854790398132,-2.0055332806109054,3.3405307566233646,0.09861918240234255,0.00493669985782705,0.16722099402537463,0.5238154747037944,-1.0060386022877743,-2.3065632762748867,-0.7767091992833178,-0.4211883416752579,E. coli - Glucose
290,,Acetate,Glucose,3.005300784168424,0.2186404878446402,0.0234252863328399,2.0,59.04402,1.4360574110192632,ac,0.0234252863328399,0.0234253148674368,B. licheniformis,Paczia-13,ACT,0.9692206671140592,59.04402,ac,-1.0,0.0,0.000658,Carboxylic acid,https://ecmdb.ca/compounds/M2MDB000012,"LB, stationary phase overnight",0.0,2.0,0.0,40.1,-1.0,0.4,175.0,0.4778879446806568,-1.6303150919231144,6.010601568336848,0.17744503960645613,0.01171264316641995,0.39674274097258116,0.778917940344638,-0.7509361366469306,-1.9313450875870957,-0.401491010595527,0.15717180257373667,B. licheniformis - Glucose
291,,Acetate,Glucose,0.3036202355689394,0.0337103761822767,0.00011892350118,2.0,59.04402,3.5134197812753714,s_0362,0.0001189235005305,0.000750762326579,S. cerevisiae,Paczia-13,ACT,0.9530081669900622,59.04402,ac,-1.0,0.0,0.000658,Carboxylic acid,https://ecmdb.ca/compounds/M2MDB000012,"LB, stationary phase overnight",0.0,2.0,0.0,40.1,-1.0,0.4,175.0,-0.5176692871142851,-3.924732313385944,0.6072404711378788,0.01792695926133717,5.946175059e-05,0.0020141498017919508,-0.21663929145030386,-1.7464933684418726,-4.225762309049925,-2.6959082320583563,0.5457300421347526,S. cerevisiae - Glucose
292,M1,Propionate,Galactose,0.0111631257470707,inf,0.0548317179507873,3.0,73.0706,0.0,ppa,0.0458684456540514,0.0548317179510149,E. coli,SINTEF-23,,,73.07,ppa,-1.0,0.0,,Carboxylic acid,,,0.0,2.0,0.0,40.1,-1.0,0.9,104745.0,-1.952214183119474,-1.260968146878531,0.0334893772412121,0.0008156962962139043,0.018277239316929098,0.7503937007604604,-1.4750929283998115,-3.088471509664782,-1.7380894015981936,-0.1247108203332228,-inf,E. coli - Galactose
293,M11,Propionate,L-alanine,0.1214754139491988,0.0432891395446838,0.0376928282187827,3.0,73.0706,0.0,ppa,0.037692828218766,0.0376928282187827,E. coli,SINTEF-23,,,73.07,ppa,-1.0,0.0,,Carboxylic acid,,,0.0,2.0,0.0,40.1,-1.0,0.9,104745.0,-0.9155116123263143,-1.423741274762419,0.36442624184759637,0.008876281382516326,0.012564276072927566,0.5158412305192882,-0.4383903576066519,-2.0517689388716227,-1.9008625294820813,-0.28748394821711065,-inf,E. coli - L-alanine
294,M10,Propionate,L-alanine,0.0979334451651785,0.0161853606430704,0.0376928282187827,3.0,73.0706,0.0,ppa,0.037692828218766,0.0376928282187827,E. coli,SINTEF-23,,,73.07,ppa,-1.0,0.0,,Carboxylic acid,,,0.0,2.0,0.0,40.1,-1.0,0.9,104745.0,-1.0090689673369817,-1.423741274762419,0.2938003354955355,0.0071560555982866925,0.012564276072927566,0.5158412305192882,-0.5319477126173192,-2.14532629388229,-1.9008625294820813,-0.28748394821711065,-inf,E. coli - L-alanine
295,M9,Propionate,L-alanine,0.1248973311735559,0.0320697910806017,0.0376928282187827,3.0,73.0706,0.0,ppa,0.037692828218766,0.0376928282187827,E. coli,SINTEF-23,,,73.07,ppa,-1.0,0.0,,Carboxylic acid,,,0.0,2.0,0.0,40.1,-1.0,0.9,104745.0,-0.9034468416016948,-1.423741274762419,0.37469199352066773,0.009126322927250435,0.012564276072927566,0.5158412305192882,-0.42632558688203226,-2.039704168147003,-1.9008625294820813,-0.28748394821711065,-inf,E. coli - L-alanine
296,M7,Propionate,L-malate,0.1001562902748829,0.0111242909949432,0.0090303628580201,3.0,73.0706,0.0,ppa,0.009030362857576,0.0227892306911781,E. coli,SINTEF-23,,,73.07,ppa,-1.0,0.0,,Carboxylic acid,,,0.0,2.0,0.0,40.1,-1.0,0.9,104745.0,-0.9993217698263839,-2.044294798515983,0.3004688708246487,0.007318480224159859,0.0030101209526733667,0.12358407975328108,-0.5222005151067214,-2.1355790963716923,-2.5214160532356455,-0.9080374719706747,-inf,E. coli - L-malate
297,M6,Propionate,L-malate,0.0620036466626746,inf,0.0090303628580201,3.0,73.0706,0.0,ppa,0.009030362857576,0.0227892306911781,E. coli,SINTEF-23,,,73.07,ppa,-1.0,0.0,,Carboxylic acid,,,0.0,2.0,0.0,40.1,-1.0,0.9,104745.0,-1.2075827672936226,-2.044294798515983,0.1860109399880238,0.004530643663829631,0.0030101209526733667,0.12358407975328108,-0.7304615125739601,-2.3438400938389305,-2.5214160532356455,-0.9080374719706747,-inf,E. coli - L-malate
298,M5,Propionate,L-malate,0.1063020490420187,0.0136295803080509,0.0090303628580201,3.0,73.0706,0.0,ppa,0.009030362857576,0.0227892306911781,E. coli,SINTEF-23,,,73.07,ppa,-1.0,0.0,,Carboxylic acid,,,0.0,2.0,0.0,40.1,-1.0,0.9,104745.0,-0.9734583640838033,-2.044294798515983,0.31890614712605614,0.007767554504729731,0.0030101209526733667,0.12358407975328108,-0.49633710936414077,-2.1097156906291117,-2.5214160532356455,-0.9080374719706747,-inf,E. coli - L-malate
299,M1,Formate,Galactose,0.2302126582617999,0.0993787692474055,0.0081435541356367,1.0,45.01744,0.0008855497621168,for,0.0067090810095371,0.0081708068019659,E. coli,SINTEF-23,,,,for,-1.0,0.0,0.000184,Carboxylic acid,https://ecmdb.ca/compounds/M2MDB000053,"LB, stationary phase overnight",0.0,2.0,0.0,40.1,-1.0,0.5,283.0,-0.6378708003321629,-2.0891860122339145,0.2302126582617999,0.01036358453054108,0.0081435541356367,0.18089776174826244,-0.6378708003321629,-1.9844900059245516,-2.0891860122339145,-0.7425668066415261,-3.052787029272876,E. coli - Galactose
300,M2,Formate,Galactose,0.1595303200496448,0.066895098287182,0.0081435541356367,1.0,45.01744,0.0008855497621168,for,0.0067090810095371,0.0081708068019659,E. coli,SINTEF-23,,,,for,-1.0,0.0,0.000184,Carboxylic acid,https://ecmdb.ca/compounds/M2MDB000053,"LB, stationary phase overnight",0.0,2.0,0.0,40.1,-1.0,0.5,283.0,-0.7971567635231308,-2.0891860122339145,0.1595303200496448,0.0071816466110156815,0.0081435541356367,0.18089776174826244,-0.7971567635231308,-2.1437759691155196,-2.0891860122339145,-0.7425668066415261,-3.052787029272876,E. coli - Galactose
301,M3,Formate,Galactose,0.6107342989381452,0.1287343537561443,0.0081435541356367,1.0,45.01744,0.0008855497621168,for,0.0067090810095371,0.0081708068019659,E. coli,SINTEF-23,,,,for,-1.0,0.0,0.000184,Carboxylic acid,https://ecmdb.ca/compounds/M2MDB000053,"LB, stationary phase overnight",0.0,2.0,0.0,40.1,-1.0,0.5,283.0,-0.21414768927007938,-2.0891860122339145,0.6107342989381452,0.027493694658390015,0.0081435541356367,0.18089776174826244,-0.21414768927007938,-1.560766894862468,-2.0891860122339145,-0.7425668066415261,-3.052787029272876,E. coli - Galactose
302,M11,Formate,L-alanine,0.0447897237553902,0.017727414555207,0.0047110964806029,1.0,45.01744,0.5329456498320596,for,0.0047110964806029,0.0047110964806029,E. coli,SINTEF-23,,,,for,-1.0,0.0,0.000184,Carboxylic acid,https://ecmdb.ca/compounds/M2MDB000053,"LB, stationary phase overnight",0.0,2.0,0.0,40.1,-1.0,0.5,283.0,-1.3488216160969433,-2.3268780015642725,0.0447897237553902,0.002016318701774853,0.0047110964806029,0.10465047502929753,-1.3488216160969433,-2.6954408216893317,-2.3268780015642725,-0.9802587959718839,-0.2733170783684768,E. coli - L-alanine
303,M9,Formate,L-alanine,0.0861882229630843,0.0092611971354519,0.0047110964806029,1.0,45.01744,0.5329456498320596,for,0.0047110964806029,0.0047110964806029,E. coli,SINTEF-23,,,,for,-1.0,0.0,0.000184,Carboxylic acid,https://ecmdb.ca/compounds/M2MDB000053,"LB, stationary phase overnight",0.0,2.0,0.0,40.1,-1.0,0.5,283.0,-1.0645520735206984,-2.3268780015642725,0.0861882229630843,0.00387997315594727,0.0047110964806029,0.10465047502929753,-1.0645520735206984,-2.4111712791130873,-2.3268780015642725,-0.9802587959718839,-0.2733170783684768,E. coli - L-alanine
304,M7,Formate,L-malate,0.2958336968633546,inf,0.0020853004343401,1.0,45.01744,0.9764331351211496,for,0.0020853004341403,0.0038981833431539,E. coli,SINTEF-23,,,,for,-1.0,0.0,0.000184,Carboxylic acid,https://ecmdb.ca/compounds/M2MDB000053,"LB, stationary phase overnight",0.0,2.0,0.0,40.1,-1.0,0.5,283.0,-0.5289523593170877,-2.680831366312977,0.2958336968633546,0.013317675698524253,0.0020853004343401,0.04632205728135807,-0.5289523593170877,-1.8755715649094764,-2.680831366312977,-1.3342121607205883,-0.010357491282602382,E. coli - L-malate
305,M6,Formate,L-malate,0.1505385166096574,0.0981724904242067,0.0020853004343401,1.0,45.01744,0.9764331351211496,for,0.0020853004341403,0.0038981833431539,E. coli,SINTEF-23,,,,for,-1.0,0.0,0.000184,Carboxylic acid,https://ecmdb.ca/compounds/M2MDB000053,"LB, stationary phase overnight",0.0,2.0,0.0,40.1,-1.0,0.5,283.0,-0.8223523677717496,-2.680831366312977,0.1505385166096574,0.006776858639164255,0.0020853004343401,0.04632205728135807,-0.8223523677717496,-2.1689715733641384,-2.680831366312977,-1.3342121607205883,-0.010357491282602382,E. coli - L-malate
306,M5,Formate,L-malate,0.0138215471406988,inf,0.0020853004343401,1.0,45.01744,0.9764331351211496,for,0.0020853004341403,0.0038981833431539,E. coli,SINTEF-23,,,,for,-1.0,0.0,0.000184,Carboxylic acid,https://ecmdb.ca/compounds/M2MDB000053,"LB, stationary phase overnight",0.0,2.0,0.0,40.1,-1.0,0.5,283.0,-1.8594433406766684,-2.680831366312977,0.0138215471406988,0.0006222106691135799,0.0020853004343401,0.04632205728135807,-1.8594433406766684,-3.206062546269057,-2.680831366312977,-1.3342121607205883,-0.010357491282602382,E. coli - L-malate
307,,Glucose-6-phosphate,Glucose,0.0009384776909827,7.040244627160425e-05,0.0517980064110412,6.0,258.119901,7.615874765888068,g6p,0.0187861792416255,0.0831030244948904,E. coli,Paczia-13,G6P,0.9569183372100782,258.119901,g6p,-2.0,1.0,0.002916667,Phosphorylated sugar,"Bennet et al, glucose",,6.0,9.0,3.0,157.0,0.0,-4.2,5958.0,-3.0275760467488326,-1.2856869549525511,0.0056308661458962005,0.00024223976868716315,0.008633001068506866,0.20067420687194978,-2.2494247963651888,-3.615754556884185,-2.0638382053361948,-0.6975084448171985,0.8817197939726715,E. coli - Glucose
308,,Glucose-6-phosphate,Glucose,0.0001649441168464,1.5025907373887814e-05,0.0978165933265662,6.0,258.119901,2.548639175739214,g6p,0.097816593326544,0.0978165933265828,C. glutamicum,Paczia-13,G6P,0.9525697107533212,258.119901,g6p,-2.0,1.0,0.002916667,Phosphorylated sugar,"Bennet et al, glucose",,6.0,9.0,3.0,157.0,0.0,-4.2,5958.0,-3.7826631700653475,-1.0095874664916025,0.0009896647010784,4.2575359110925206e-05,0.0163027655544277,0.37895796855495534,-3.0045119196817036,-4.3708416802007,-1.787738716875246,-0.4214089563562499,0.4063083544659028,C. glutamicum - Glucose
309,,Glucose-6-phosphate,Glucose,0.0021601629402257,8.243496181935469e-05,0.0810174183257905,6.0,259.127841,5.3,g6p_A,0.0810174182879597,0.0810174183257905,B. licheniformis,Paczia-13,G6P,0.9899087937540424,258.119901,g6p,-2.0,1.0,0.002916667,Phosphorylated sugar,"Bennet et al, glucose",,6.0,9.0,3.0,157.0,0.0,-4.2,5958.0,-2.6655134889546326,-1.0914216000160084,0.012960977641354201,0.0005597583589088977,0.013502903054298417,0.31265424052134366,-1.887362238570989,-3.251999412352052,-1.869572850399652,-0.504935676618589,0.724275869600789,B. licheniformis - Glucose
310,,Glucose-6-phosphate,Glucose,1.1423528975244457e-05,4.842674375854312e-06,0.008056440510501,6.0,260.135781,8.4,s_0568,0.0080564405100291,0.0120173950483692,S. cerevisiae,Paczia-13,G6P,0.8476666308220115,258.119901,g6p,-2.0,1.0,0.002916667,Phosphorylated sugar,"Bennet et al, glucose",,6.0,9.0,3.0,157.0,0.0,-4.2,5958.0,-4.942199712401714,-2.0938567954274467,6.854117385146674e-05,2.9716686317513463e-06,0.0013427400850835002,0.030970135978721818,-4.16404846201807,-5.526999620020914,-2.87200804581109,-1.5090568878082473,0.9242792860618817,S. cerevisiae - Glucose
311,,Fructose-6-phosphate,Glucose,0.0017466147269174,0.0001090888815013,0.0518501466402976,6.0,258.119901,6.734205450800998,f6p,0.018882712099022,0.0831233364603445,E. coli,Paczia-13,F6P,0.9697370866359644,258.119901,f6p,-2.0,1.0,0.002916667,Phosphorylated sugar,"Bennet et al, glucose",,6.0,9.0,7.0,165.0,0.0,-4.3,69507.0,-2.757802882324804,-1.2852500110207066,0.0104796883615044,0.0004508360203970614,0.008641691106716266,0.2008762069078029,-1.9796516319411603,-3.3459813924601565,-2.0634012614043504,-0.6970715008853541,0.8282863619463499,E. coli - Glucose
312,,Fructose-6-phosphate,Glucose,7.33305528781731e-05,6.906234383720977e-06,0.0978165933265023,6.0,258.119901,2.014730117402781,f6p,0.0978165933264718,0.0978165933265107,C. glutamicum,Paczia-13,F6P,0.949470452138612,258.119901,f6p,-2.0,1.0,0.002916667,Phosphorylated sugar,"Bennet et al, glucose",,6.0,9.0,7.0,165.0,0.0,-4.3,69507.0,-4.134715040614173,-1.009587466491886,0.0004399833172690386,1.8928075049189308e-05,0.01630276555441705,0.3789579685547078,-3.3565637902305294,-4.722893550749525,-1.7877387168755297,-0.4214089563565336,0.3042168785800064,C. glutamicum - Glucose
313,,Fructose-6-phosphate,Glucose,0.0009261865436096,4.4730411631138646e-05,0.0810185296995558,6.0,259.127841,5.198243158198911,f6p_B,0.0810185296618248,0.0810185296995558,B. licheniformis,Paczia-13,F6P,0.9839352702372156,258.119901,f6p,-2.0,1.0,0.002916667,Phosphorylated sugar,"Bennet et al, glucose",,6.0,9.0,7.0,165.0,0.0,-4.3,69507.0,-3.0333015330792774,-1.09141564252942,0.0055571192616576,0.000240000719408808,0.0135030882832593,0.31265852942276395,-2.255150282695634,-3.619787456476697,-1.8695668929130635,-0.5049297191320005,0.7158565906313461,B. licheniformis - Glucose
314,,Fructose-6-phosphate,Glucose,1.1928528680629004e-05,1.2137195564964747e-06,0.0081346776680424,6.0,258.119901,7.684597912299028,s_0557,0.0081346776675816,0.0120898254776236,S. cerevisiae,Paczia-13,F6P,0.9602350459404602,258.119901,f6p,-2.0,1.0,0.002916667,Phosphorylated sugar,"Bennet et al, glucose",,6.0,9.0,7.0,165.0,0.0,-4.3,69507.0,-4.923413120897139,-2.0896596510570475,7.157117208377403e-05,3.0789906421196195e-06,0.0013557796113404,0.03151511230450379,-4.145261870513495,-5.511591631032491,-2.8678109014406914,-1.5014811409216953,0.8856211484736032,S. cerevisiae - Glucose
315,,"Fructose-1,6-bisphosphate",Glucose,0.0024508769288152,0.0003365155309916,0.0586535917434072,6.0,336.083922,0.0,fdp,0.0261969493026259,0.0888684022175678,E. coli,Paczia-13,FBP,0.9636651503483856,336.083922,fdp,-4.0,2.0,0.0152,Phosphorylated sugar,"Bennet et al, glucose",,7.0,12.0,6.0,203.0,0.0,-5.6,10267.0,-2.6106784963686467,-1.2317053880398325,0.0147052615728912,0.0008237003305755271,0.0097755986239012,0.17452067148694847,-1.832527245985003,-3.0842307597209433,-2.0098566384234764,-0.758153124687536,-inf,E. coli - Glucose
316,,"Fructose-1,6-bisphosphate",Glucose,9.285406921497166e-05,1.926854476614199e-05,0.102658998936736,6.0,336.083922,1.9806476446204233,fdp,0.1026589989366999,0.1026589989367443,C. glutamicum,Paczia-13,FBP,0.7946769084665845,336.083922,fdp,-4.0,2.0,0.0152,Phosphorylated sugar,"Bennet et al, glucose",,7.0,12.0,6.0,203.0,0.0,-5.6,10267.0,-4.032199059087541,-0.9886029750097127,0.00055712441528983,3.1206759755427136e-05,0.017109833156122665,0.3054564417298606,-3.254047808703898,-4.5057513224398384,-1.7667542253933564,-0.5150507116574162,0.29680722182436053,C. glutamicum - Glucose
317,,"Fructose-1,6-bisphosphate",Glucose,0.0004672636542298,0.0001580386137378,0.0126447845796073,6.0,340.115682,0.0,s_0555,0.0126447845336385,0.0170892902554065,S. cerevisiae,Paczia-13,FBP,0.686070981201619,336.083922,fdp,-4.0,2.0,0.0152,Phosphorylated sugar,"Bennet et al, glucose",,7.0,12.0,6.0,203.0,0.0,-5.6,10267.0,-3.3304379989485646,-1.898088565029324,0.0028035819253788,0.0001589236964321806,0.002107464096601217,0.03717789343099828,-2.552286748564921,-3.7988113421729977,-2.6762398154129676,-1.4297152218048912,-inf,S. cerevisiae - Glucose
318,,Glyceraldehyde-3-phosphate,Glucose,0.0005390129769866,1.72118313315537e-05,0.0300016227710031,3.0,168.041961,13.538636037522425,g3p,0.0143478548280451,0.0448932210701857,E. coli,Paczia-13,GA3P,0.9919087165679992,168.041961,g3p,-2.0,1.0,0.000289,Phosphorylated sugar,Park et al,,3.0,6.0,4.0,104.0,0.0,-2.7,439168.0,-3.2684007788469738,-1.5228552538992828,0.0016170389309598,9.057679765727612e-05,0.0100005409236677,0.17853649524479842,-2.7912795241273116,-4.042983037863252,-1.9999765086189452,-0.748272994883005,1.1315749131515236,E. coli - Glucose
319,,Glyceraldehyde-3-phosphate,Glucose,2.1583649062322897e-05,7.42749985639697e-07,0.0513294994683527,3.0,168.041961,4.427900256632339,g3p,0.0513294994683166,0.0513294994683527,C. glutamicum,Paczia-13,GA3P,0.992944758242532,168.041961,g3p,-2.0,1.0,0.000289,Phosphorylated sugar,Park et al,,3.0,6.0,4.0,104.0,0.0,-2.7,439168.0,-4.665875128992394,-1.2896329706738234,6.47509471869687e-05,3.6269587139685506e-06,0.017109833156117565,0.30545644172976955,-4.188753874272732,-5.440457388008672,-1.7667542253934858,-0.5150507116575457,0.6461978293516556,C. glutamicum - Glucose
320,,Glyceraldehyde-3-phosphate,Glucose,0.000411309274751,2.5835983233483105e-05,0.043233507795265,3.0,169.049901,9.572013295677014,g3p,0.0432335077751977,0.043233507795265,B. licheniformis,Paczia-13,GA3P,0.9844628166257592,168.041961,g3p,-2.0,1.0,0.000289,Phosphorylated sugar,Park et al,,3.0,6.0,4.0,104.0,0.0,-2.7,439168.0,-3.385831497328253,-1.3641795261058673,0.001233927824253,6.953179217703836e-05,0.014411169265088333,0.2557440586449382,-2.9087102426085902,-4.157816576560486,-1.8413007808255297,-0.5921944468736338,0.9810032931836845,B. licheniformis - Glucose
321,,2-phosphoglycerate,Glucose,0.0003494926533841,1.6687742943817196e-05,0.0231979198266119,3.0,183.033421,13.288607011063664,2pg,0.0091458274861455,0.0360533675869856,E. coli,Paczia-13,23PG,0.9909627474149798,183.033421,2pg,-3.0,1.0,0.000322,Other,Park et al,,4.0,7.0,4.0,124.0,0.0,-2.6,59.0,-3.456561949040704,-1.6345509568473435,0.0010484779601523,6.396883596325905e-05,0.007732639942203967,0.12674144262763848,-2.9794406943210414,-4.194031552038931,-2.111672211567006,-0.8970813538491166,1.1234794580597076,E. coli - Glucose
322,,2-phosphoglycerate,Glucose,0.0001631100453825,6.643134272703598e-06,0.0416446882479742,3.0,183.033421,3.8889915653042246,2pg,0.041644688247952,0.0416446882480214,C. glutamicum,Paczia-13,23PG,0.9950483483769936,183.033421,2pg,-3.0,1.0,0.000322,Other,Park et al,,4.0,7.0,4.0,124.0,0.0,-2.6,59.0,-3.7875192914438123,-1.3804403846943438,0.0004893301361475,2.9854589605824232e-05,0.013881562749324734,0.22752504990864045,-3.31039803672415,-4.524988894442039,-1.8575616394140062,-0.6429707816961168,0.5898370012225936,C. glutamicum - Glucose
323,,2-phosphoglycerate,Glucose,0.0013840241717529,0.0001271767610841,0.0343580991593317,3.0,184.041361,8.110630041331474,2pg,0.03435809914335,0.0343580991593317,B. licheniformis,Paczia-13,23PG,0.9712956537505278,183.033421,2pg,-3.0,1.0,0.000322,Other,Park et al,,4.0,7.0,4.0,124.0,0.0,-2.6,59.0,-2.858856324931839,-1.463970871250825,0.0041520725152587,0.00025471769222630146,0.011452699719777233,0.18668683481063636,-2.3817350702121765,-3.5939408886861552,-1.9410921259704874,-0.7288863074965087,0.909054591923325,B. licheniformis - Glucose
324,,3-phosphoglycerate,Glucose,0.0003494926533841,1.6687742943817196e-05,0.0231296735763941,3.0,183.033421,13.288607011063664,3pg,0.009019475806038,0.0360267812927528,E. coli,Paczia-13,23PG,0.9909627474149798,183.033421,3pg,-3.0,1.0,0.00154,Other,"Bennet et al, glucose",,4.0,7.0,4.0,124.0,0.0,-2.6,724.0,-3.456561949040704,-1.6358304962813106,0.0010484779601523,6.396883596325905e-05,0.007709891192131366,0.12636858039381832,-2.9794406943210414,-4.194031552038931,-2.112951751000973,-0.8983608932830837,1.1234794580597076,E. coli - Glucose
325,,3-phosphoglycerate,Glucose,0.0001631100453825,6.643134272703598e-06,0.0416446882479659,3.0,183.033421,4.15934615379527,3pg,0.0416446882479049,0.0416446882479659,C. glutamicum,Paczia-13,23PG,0.9950483483769936,183.033421,3pg,-3.0,1.0,0.00154,Other,"Bennet et al, glucose",,4.0,7.0,4.0,124.0,0.0,-2.6,724.0,-3.7875192914438123,-1.3804403846944304,0.0004893301361475,2.9854589605824232e-05,0.013881562749321966,0.22752504990859507,-3.31039803672415,-4.524988894442039,-1.8575616394140928,-0.6429707816962034,0.6190250652140378,C. glutamicum - Glucose
326,,3-phosphoglycerate,Glucose,0.0013840241717529,0.0001271767610841,0.0343580991593317,3.0,184.041361,9.380939735434769,3pg,0.03435809914335,0.0343580991593317,B. licheniformis,Paczia-13,23PG,0.9712956537505278,183.033421,3pg,-3.0,1.0,0.00154,Other,"Bennet et al, glucose",,4.0,7.0,4.0,124.0,0.0,-2.6,724.0,-2.858856324931839,-1.463970871250825,0.0041520725152587,0.00025471769222630146,0.011452699719777233,0.18668683481063636,-2.3817350702121765,-3.5939408886861552,-1.9410921259704874,-0.7288863074965087,0.9722463459986044,B. licheniformis - Glucose
327,,Phosphoenolpyruvate,Glucose,0.000216067694908,1.7338606704126875e-05,0.0238895409276462,3.0,165.018141,13.288607011063664,pep,0.0104263005887395,0.0363227983904312,E. coli,Paczia-13,PEP,0.96280056857255,165.018141,pep,-3.0,1.0,0.000184,Other,"Bennet et al, glucose",,3.0,6.0,3.0,104.0,0.0,-1.1,1005.0,-3.6654101612610157,-1.6217921957714974,0.000648203084724,3.565508934387333e-05,0.0079631803092154,0.14476917981790985,-3.188288906541353,-4.4478784709675745,-2.09891345049116,-0.8393238860649389,1.1234794580597076,E. coli - Glucose
328,,Phosphoenolpyruvate,Glucose,0.0010464257014335,4.6076232219507266e-05,0.0344106072018068,3.0,166.026081,8.110630041331474,pep,0.0344106071858474,0.0344106072018068,B. licheniformis,Paczia-13,PEP,0.9866099970469756,165.018141,pep,-3.0,1.0,0.000184,Other,"Bennet et al, glucose",,3.0,6.0,3.0,104.0,0.0,-1.1,1005.0,-2.9802916021107206,-1.4633076638490656,0.0031392771043005,0.0001737339582666801,0.011470202400602267,0.20726025088676764,-2.503170347391058,-3.76011528548831,-1.940428918568728,-0.683483980471476,0.909054591923325,B. licheniformis - Glucose
